batch,gen_passage_id,seed_passage_id,novel,meaningful,pragmatic,annotator_id,gen_source,ppl,WQRM_score,ai_likelihood
7,14415_olmo2,14415,0,1,1,24,olmo2,849601.6859931084,7.193365573883057,1.0
7,14062_human,14062,0,1,1,24,human,66147.86246410494,8.620152473449707,0.0001072221332126
1,17303_olmo1,17303,0,1,1,20,olmo1,13540.97700077355,6.686119079589844,1.0
4,16316_human,16316,0,1,1,3,human,2760.336803647315,8.674803733825684,0.0094350179036458
3,14520_human,14520,0,1,1,7,human,356.6038903548464,8.51359748840332,9.040037790934246e-06
5,12042_human,12042,0,1,1,4,human,4171.339243242343,8.593642234802246,6.801552242702908e-05
8,11680_olmo2,11680,0,1,1,5,olmo2,22528.023650256226,5.7674479484558105,1.0
4,16204_human,16204,0,1,1,26,human,2634.873278578565,8.580018997192383,0.0002834531995985
6,8444_olmo2,8444,0,1,1,19,olmo2,9794.539778470997,6.932831287384033,1.0
6,15096_human,15096,0,1,1,3,human,2591.5630717482177,8.69703483581543,0.0028377109103732
8,14415_human,14415,0,1,1,15,human,290344.5141015175,8.254592895507812,0.0001300705803765
9,4440_human,4440,0,1,1,8,human,1088.996408579574,8.486018180847168,0.000976456536187
9,13263_human,13263,0,1,1,16,human,145967.80908072737,8.638532638549805,9.70231162177192e-05
6,8444_olmo2,8444,0,1,0,18,olmo2,2943.8703402104165,6.932831287384033,1.0
4,16204_human,16204,0,1,1,14,human,738.2877125287919,8.580018997192383,0.0002834531995985
9,7644_olmo2,7644,0,1,1,8,olmo2,31785.71953984976,6.320972919464111,1.0
7,1305_olmo2,1305,0,1,1,22,olmo2,10915.690519412949,4.926403999328613,1.0
6,4796_human,4796,0,1,1,19,human,17916.087324697317,7.986728668212891,0.013427734375
9,12432_olmo2,12432,0,1,1,16,olmo2,361930.1105232753,6.178188800811768,1.0
6,15318_human,15318,0,1,1,19,human,5784.374517908842,8.722410202026367,5.761782328287761e-06
10,15377_olmo2,15377,0,1,1,21,olmo2,68.21201583030557,6.236397743225098,1.0
1,17745_olmo1,17745,1,1,1,9,olmo1,39520.88892768929,5.554755210876465,1.0
3,13191_olmo1,13191,0,1,1,7,olmo1,387.1396802427243,6.805713176727295,1.0
10,12432_human,12432,0,0,0,11,human,54382.114529493054,8.863977432250977,3.168980280558269e-05
8,3388_human,3388,1,1,1,6,human,5182.019663671284,8.850173950195312,2.6060475243462457e-05
4,13365_olmo1,13365,0,1,1,26,olmo1,53787.319890192906,5.552242279052734,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,2157.3703461394,6.320972919464111,1.0
10,13316_olmo2,13316,0,1,1,21,olmo2,19684.577223382585,7.759918689727783,1.0
7,14415_olmo2,14415,0,1,1,22,olmo2,3431.473914380685,7.193365573883057,1.0
9,4440_human,4440,0,1,1,23,human,112909.63406710772,8.486018180847168,0.000976456536187
3,16641_olmo1,16641,0,1,1,23,olmo1,4501.463200860212,7.114648818969727,1.0
1,17745_olmo1,17745,1,1,1,9,olmo1,514.8545710654176,5.554755210876465,1.0
10,7644_human,7644,0,1,1,11,human,180.49319079593025,8.531832695007324,0.0001329183578491
10,13061_human,13061,0,1,1,11,human,8015.302197969549,8.668344497680664,1.3278590308295356e-05
5,15096_olmo1,15096,0,1,1,4,olmo1,115838.39171210608,7.286531925201416,1.0
6,8444_olmo2,8444,0,1,1,19,olmo2,168954.5935680708,6.932831287384033,1.0
10,3507_olmo2,3507,0,1,1,11,olmo2,53790.18300705468,5.990418434143066,1.0
9,12432_olmo2,12432,0,1,1,8,olmo2,361930.1105232753,6.178188800811768,1.0
4,16704_olmo1,16704,0,1,1,26,olmo1,9875.155364571006,6.737775802612305,1.0
4,14248_olmo1,14248,0,1,1,3,olmo1,9315.583399629266,6.540572166442871,1.0
10,13263_olmo2,13263,1,1,1,12,olmo2,22305.99691534469,5.68477725982666,1.0
5,15096_olmo1,15096,0,1,1,17,olmo1,4705.320726623106,7.286531925201416,1.0
9,12432_olmo2,12432,0,1,1,23,olmo2,13721.22493208454,6.178188800811768,1.0
5,15349_human,15349,0,1,1,1,human,82696.76484698987,8.602803230285645,4.635916815863716e-07
7,11680_human,11680,0,1,1,24,human,230918.3367586356,8.56026554107666,0.02655029296875
10,3507_olmo2,3507,0,1,1,11,olmo2,560.4461375563467,5.990418434143066,1.0
5,8444_human,8444,0,1,1,17,human,17866.928903195225,8.483384132385254,1.529852549235026e-05
8,14319_human,14319,0,1,1,6,human,903923.5801238964,8.155810356140137,0.000305970509847
9,3619_olmo2,3619,0,1,1,23,olmo2,2987.224680280755,6.876827239990234,1.0
10,13263_olmo2,13263,0,1,1,12,olmo2,336348.99750054453,5.68477725982666,1.0
8,11601_olmo2,11601,1,1,1,6,olmo2,16463.12338749622,6.544983863830566,1.0
6,11549_human,11549,0,1,1,18,human,2261.4172396029003,8.385106086730957,0.0001095400916205
10,13061_human,13061,0,1,1,12,human,2212.2823445848258,8.668344497680664,1.3278590308295356e-05
3,14248_human,14248,0,1,1,25,human,237.2287096850461,8.677005767822266,1.1854701571994356e-05
3,16425_human,16425,0,1,1,23,human,2770.571347066032,8.494684219360352,4.900826348198785e-06
2,16897_olmo1,16897,0,1,0,15,olmo1,112991.4663210545,6.122307300567627,1.0
6,12838_olmo2,12838,0,1,1,18,olmo2,1774.2261062375956,6.194787979125977,1.0
7,11601_human,11601,0,1,1,24,human,2831.3707651566524,8.954913139343262,0.0004466374715169
9,7644_olmo2,7644,0,1,1,23,olmo2,7195.69211479993,6.320972919464111,1.0
8,1305_human,1305,0,1,1,6,human,1463.3434030986723,8.738544464111328,3.195471233791775e-05
1,17303_olmo1,17303,0,1,1,20,olmo1,24067.683917528237,6.686119079589844,1.0
1,17757_human,17757,0,1,1,21,human,33684.10230870818,8.917495727539062,2.351072099473741e-06
8,14319_human,14319,1,1,1,15,human,2900.1959876907003,8.155810356140137,0.000305970509847
5,15318_olmo1,15318,0,1,1,4,olmo1,359.46443699140457,6.522613525390625,1.0
8,14691_olmo2,14691,0,1,1,15,olmo2,40960.89413934659,5.546794414520264,1.0
1,17757_human,17757,0,1,1,9,human,49.688540216442966,8.917495727539062,2.351072099473741e-06
3,16316_olmo1,16316,0,1,1,25,olmo1,120445.59805181116,7.247693061828613,1.0
4,16641_human,16641,0,1,1,14,human,498342.3460255988,8.882264137268066,1.7053551144070097e-05
2,17303_human,17303,0,0,0,15,human,31448.56988280109,8.143926620483398,7.351239522298178e-05
9,7644_olmo2,7644,0,1,1,8,olmo2,2149.032770881128,6.320972919464111,1.0
10,13061_human,13061,0,1,1,21,human,1222.1868983068598,8.668344497680664,1.3278590308295356e-05
6,12011_olmo2,12011,0,1,1,19,olmo2,211850.5084476416,7.170212268829346,1.0
3,16204_olmo1,16204,0,1,1,7,olmo1,3773.6572660148736,6.994654655456543,1.0
4,16704_olmo1,16704,0,1,0,3,olmo1,3209.8922594468268,6.737775802612305,1.0
4,13365_olmo1,13365,0,1,0,14,olmo1,744.9077302764443,5.552242279052734,1.0
6,8444_olmo2,8444,0,1,1,19,olmo2,155199.63694186218,6.932831287384033,1.0
3,16704_human,16704,0,1,1,23,human,516.4625717186412,8.530006408691406,1.5861458248562285e-05
7,14062_human,14062,0,0,0,24,human,606537.7784728259,8.620152473449707,0.0001072221332126
4,16316_human,16316,0,1,0,14,human,1005.6499811506974,8.674803733825684,0.0094350179036458
9,13263_human,13263,0,1,1,23,human,11467.418734022429,8.638532638549805,9.70231162177192e-05
5,12011_human,12011,0,1,1,1,human,44.39804723485683,8.37365436553955,0.0007745954725477
5,12838_human,12838,0,1,1,1,human,28821.68558724808,8.597100257873535,3.7087334526909726e-06
1,17338_olmo1,17338,0,1,0,21,olmo1,6094.84651954118,7.254225730895996,1.0
10,4440_olmo2,4440,0,1,1,11,olmo2,914.8063472090575,6.479419708251953,1.0
8,11680_olmo2,11680,0,1,1,5,olmo2,90.16461846289948,5.7674479484558105,1.0
8,11601_olmo2,11601,0,1,1,15,olmo2,4707.711144942352,6.544983863830566,1.0
3,16316_olmo1,16316,0,1,1,25,olmo1,443.20481517526,7.247693061828613,1.0
10,11660_human,11660,1,1,1,11,human,199230.63266707165,8.621773719787598,6.324715084499783e-06
5,15096_olmo1,15096,0,1,0,4,olmo1,6784.171926819276,7.286531925201416,1.0
5,15096_olmo1,15096,0,1,1,17,olmo1,470.7502059618241,7.286531925201416,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,1013.4471612305936,6.320972919464111,1.0
10,3507_olmo2,3507,0,1,1,21,olmo2,21760.945687580952,5.990418434143066,1.0
9,7644_olmo2,7644,0,1,1,23,olmo2,31785.71953984976,6.320972919464111,1.0
5,15031_olmo1,15031,0,1,1,1,olmo1,14585.129448774718,6.436963081359863,1.0
5,11549_olmo1,11549,0,1,1,1,olmo1,2077.3589648088296,5.903656959533691,1.0
6,15349_olmo2,15349,0,1,1,19,olmo2,3000.5195561434525,6.190357685089111,1.0
10,13061_human,13061,0,1,1,21,human,12785.461881209912,8.668344497680664,1.3278590308295356e-05
4,16641_human,16641,1,1,1,26,human,498342.3460255988,8.882264137268066,1.7053551144070097e-05
7,2421_olmo2,2421,0,1,1,22,olmo2,1396.8861317371934,5.708529949188232,1.0
10,13061_human,13061,0,1,1,12,human,41043.28157740535,8.668344497680664,1.3278590308295356e-05
8,1305_human,1305,0,1,1,6,human,389.3101825017467,8.738544464111328,3.195471233791775e-05
3,16641_olmo1,16641,0,1,1,7,olmo1,75478.63439578206,7.114648818969727,1.0
6,15318_human,15318,0,1,1,3,human,19410.38456211471,8.722410202026367,5.761782328287761e-06
6,15031_human,15031,0,1,1,19,human,341444.94098904514,8.800556182861328,1.7318460676405164e-05
2,17809_olmo1,17809,0,1,1,15,olmo1,209.95070278192276,5.820292472839356,1.0
3,16204_olmo1,16204,0,1,1,7,olmo1,333.2169261598733,6.994654655456543,1.0
9,15377_human,15377,0,1,1,23,human,287.3730392818963,8.203763961791992,6.096230612860786e-05
2,17809_olmo1,17809,0,1,1,15,olmo1,568.1226156049711,5.820292472839356,1.0
4,16704_olmo1,16704,0,1,0,14,olmo1,4898.892251683724,6.737775802612305,1.0
2,18137_olmo1,18137,0,1,1,13,olmo1,44910.99034811658,4.510998249053955,1.0
3,15471_olmo1,15471,0,1,1,25,olmo1,40995.15690936449,4.810379505157471,1.0
7,14415_olmo2,14415,0,1,1,24,olmo2,222721.4762700363,7.193365573883057,1.0
8,1305_human,1305,0,1,1,6,human,30727.383335383725,8.738544464111328,3.195471233791775e-05
7,14691_human,14691,1,1,1,2,human,29021.93500204556,8.63615608215332,0.0001690122816297
9,15377_human,15377,0,1,1,23,human,63551.99183759313,8.203763961791992,6.096230612860786e-05
9,11660_olmo2,11660,0,1,1,23,olmo2,4873.539772941056,5.683884620666504,1.0
3,16641_olmo1,16641,0,1,1,7,olmo1,4501.463200860212,7.114648818969727,1.0
7,11601_human,11601,1,1,1,22,human,75636.19183528188,8.954913139343262,0.0004466374715169
1,17303_olmo1,17303,1,1,1,21,olmo1,7273.579650601539,6.686119079589844,1.0
9,3619_olmo2,3619,0,1,1,23,olmo2,553598.0648313479,6.876827239990234,1.0
5,15349_human,15349,0,1,1,17,human,5281.5435755561575,8.602803230285645,4.635916815863716e-07
6,8444_olmo2,8444,0,1,1,3,olmo2,50286.81018303936,6.932831287384033,1.0
3,13191_olmo1,13191,0,1,1,23,olmo1,22227.99110778015,6.805713176727295,1.0
6,15349_olmo2,15349,0,1,1,3,olmo2,20560.080558176596,6.190357685089111,1.0
2,16897_olmo1,16897,0,1,0,15,olmo1,1463.9710394018855,6.122307300567627,1.0
9,15377_human,15377,0,1,1,16,human,26872.88754406597,8.203763961791992,6.096230612860786e-05
8,706_olmo2,706,0,1,1,5,olmo2,263.7686655572379,6.618142127990723,1.0
9,13061_olmo2,13061,1,1,1,16,olmo2,24636.4261945084,6.477701663970947,1.0
8,14062_olmo2,14062,0,1,1,5,olmo2,2549.716099133851,6.728520393371582,1.0
1,17757_human,17757,0,1,1,21,human,917.6254965213072,8.917495727539062,2.351072099473741e-06
8,14691_olmo2,14691,0,1,1,15,olmo2,9970.213574354942,5.546794414520264,1.0
5,15318_olmo1,15318,0,1,1,4,olmo1,6840.742227838682,6.522613525390625,1.0
7,3388_olmo2,3388,0,1,1,22,olmo2,179.76640748988945,6.783412933349609,1.0
1,18137_human,18137,0,1,1,20,human,4725.822618767668,8.988323211669922,3.32792599995931e-05
2,18137_olmo1,18137,0,1,1,10,olmo1,13178.48605324422,4.510998249053955,1.0
8,11680_olmo2,11680,0,1,1,6,olmo2,7075.876724392498,5.7674479484558105,1.0
7,2421_olmo2,2421,0,1,1,22,olmo2,43.01918715547504,5.708529949188232,1.0
1,18137_human,18137,0,1,1,21,human,2324.793310097364,8.988323211669922,3.32792599995931e-05
9,11660_olmo2,11660,0,1,1,8,olmo2,419.8969875178263,5.683884620666504,1.0
1,17757_human,17757,0,1,1,20,human,2331.91395351547,8.917495727539062,2.351072099473741e-06
10,11660_human,11660,0,1,1,11,human,553.5405480471015,8.621773719787598,6.324715084499783e-06
4,16704_olmo1,16704,0,1,1,14,olmo1,719515.4193735784,6.737775802612305,1.0
1,18137_human,18137,0,1,1,20,human,20217.59826322106,8.988323211669922,3.32792599995931e-05
5,11549_olmo1,11549,0,1,1,17,olmo1,298.0132200567616,5.903656959533691,1.0
5,15096_olmo1,15096,0,1,1,1,olmo1,1122091.650872972,7.286531925201416,1.0
4,16704_olmo1,16704,0,1,1,26,olmo1,597.0727968303148,6.737775802612305,1.0
8,1305_human,1305,0,1,1,15,human,30727.383335383725,8.738544464111328,3.195471233791775e-05
5,15096_olmo1,15096,0,1,1,1,olmo1,4124.284452961925,7.286531925201416,1.0
3,14520_human,14520,0,1,1,25,human,21447.93963964805,8.51359748840332,9.040037790934246e-06
10,13263_olmo2,13263,0,1,1,21,olmo2,18656.279151424325,5.68477725982666,1.0
4,13365_olmo1,13365,0,1,1,26,olmo1,1628.2954509832502,5.552242279052734,1.0
8,1305_human,1305,0,1,1,6,human,25521.452238020294,8.738544464111328,3.195471233791775e-05
9,7644_olmo2,7644,0,1,1,16,olmo2,424.26784868714674,6.320972919464111,1.0
5,4796_olmo1,4796,0,1,1,4,olmo1,2664.267576085308,7.5454020500183105,1.0
6,15096_human,15096,0,1,1,18,human,14550.419219077929,8.69703483581543,0.0028377109103732
6,11549_human,11549,0,1,1,3,human,323.1451507794548,8.385106086730957,0.0001095400916205
5,15096_olmo1,15096,0,1,1,1,olmo1,16903.19974883656,7.286531925201416,1.0
3,13365_human,13365,0,1,1,7,human,99804.59849852568,8.978217124938965,1.466936535305447e-05
8,706_olmo2,706,0,1,1,6,olmo2,263.7686655572379,6.618142127990723,1.0
1,17745_olmo1,17745,0,1,1,20,olmo1,520.9707384935417,5.554755210876465,1.0
5,4796_olmo1,4796,0,1,1,17,olmo1,23538.537246830965,7.5454020500183105,1.0
1,17745_olmo1,17745,0,1,1,21,olmo1,514.8545710654176,5.554755210876465,1.0
5,15318_olmo1,15318,0,1,1,4,olmo1,391380.9312562313,6.522613525390625,1.0
6,4796_human,4796,0,1,1,3,human,22392.83026242646,7.986728668212891,0.013427734375
1,17338_olmo1,17338,0,1,1,20,olmo1,170.10681366760272,7.254225730895996,1.0
2,18137_olmo1,18137,0,1,1,15,olmo1,5621.284291897632,4.510998249053955,1.0
4,13191_human,13191,0,1,1,3,human,19138.162240910013,8.75667953491211,9.258588155110678e-05
7,11601_human,11601,0,1,1,22,human,28257.026696477496,8.954913139343262,0.0004466374715169
3,16316_olmo1,16316,0,1,1,7,olmo1,82932.11770900812,7.247693061828613,1.0
10,13061_human,13061,0,1,1,11,human,1003.678967447622,8.668344497680664,1.3278590308295356e-05
9,3507_human,3507,0,1,1,16,human,781.0300175059127,8.583327293395996,7.351239522298178e-06
3,13365_human,13365,0,1,1,25,human,108624.26639196085,8.978217124938965,1.466936535305447e-05
1,17142_human,17142,0,1,1,9,human,495.2242749334533,8.620614051818848,5.828009711371528e-06
8,11680_olmo2,11680,0,1,1,6,olmo2,15214.523296133448,5.7674479484558105,1.0
2,18037_human,18037,1,1,1,10,human,1273.2963250717771,8.60700511932373,0.0045267740885416
1,17338_olmo1,17338,1,1,1,20,olmo1,2018.510255985247,7.254225730895996,1.0
9,11660_olmo2,11660,0,1,1,16,olmo2,92.1018222389803,5.683884620666504,1.0
4,16425_olmo1,16425,0,1,0,3,olmo1,4629.540102320921,6.530635356903076,1.0
5,15318_olmo1,15318,0,1,1,1,olmo1,52182.608056576064,6.522613525390625,1.0
3,16204_olmo1,16204,0,1,1,25,olmo1,175.77328402382554,6.994654655456543,1.0
9,13061_olmo2,13061,0,1,1,16,olmo2,7923.628588736704,6.477701663970947,1.0
4,16316_human,16316,0,1,1,14,human,464.5910430635019,8.674803733825684,0.0094350179036458
3,16204_olmo1,16204,0,1,1,23,olmo1,3773.6572660148736,6.994654655456543,1.0
6,15318_human,15318,0,1,1,18,human,13654.943287607954,8.722410202026367,5.761782328287761e-06
5,12838_human,12838,0,1,1,1,human,3553.9064700744807,8.597100257873535,3.7087334526909726e-06
6,12838_olmo2,12838,0,1,1,18,olmo2,1446.78255241584,6.194787979125977,1.0
6,12838_olmo2,12838,0,1,1,3,olmo2,700.4124807572581,6.194787979125977,1.0
2,18090_human,18090,0,1,1,13,human,12641.368913653463,8.725266456604004,0.0068579779730902
8,2421_human,2421,0,1,1,6,human,51202.42657741644,8.464613914489746,2.2815333472357856e-05
10,13316_olmo2,13316,0,1,1,11,olmo2,73924.87099881769,7.759918689727783,1.0
7,2421_olmo2,2421,0,1,1,2,olmo2,147357.32210252143,5.708529949188232,1.0
2,18090_human,18090,0,1,1,13,human,1070555.995634555,8.725266456604004,0.0068579779730902
10,3619_human,3619,1,1,1,11,human,3631.7415222971786,8.76955509185791,4.3047799004448796e-07
2,17745_human,17745,0,1,1,15,human,16583.498417864528,8.775252342224121,3.175603018866645e-05
1,17338_olmo1,17338,0,1,1,20,olmo1,13888.738121449747,7.254225730895996,1.0
9,7644_olmo2,7644,0,1,1,16,olmo2,152.70780310695253,6.320972919464111,1.0
8,14062_olmo2,14062,0,1,1,6,olmo2,31887.75877797828,6.728520393371582,1.0
1,17338_olmo1,17338,1,1,1,9,olmo1,7135.188402431112,7.254225730895996,1.0
2,17338_human,17338,0,1,1,10,human,5706.485614976086,8.686922073364258,0.0001105997297498
2,17809_olmo1,17809,0,1,1,10,olmo1,209.95070278192276,5.820292472839356,1.0
4,16704_olmo1,16704,0,1,1,3,olmo1,80.80204003724654,6.737775802612305,1.0
4,16316_human,16316,0,1,1,3,human,851.8573025419065,8.674803733825684,0.0094350179036458
9,7644_olmo2,7644,0,1,1,23,olmo2,37097.79509493127,6.320972919464111,1.0
9,11660_olmo2,11660,0,1,1,16,olmo2,67282.83525603327,5.683884620666504,1.0
5,4796_olmo1,4796,0,1,0,4,olmo1,87350.90460825321,7.5454020500183105,1.0
8,14319_human,14319,0,1,1,6,human,318390.1291870562,8.155810356140137,0.000305970509847
2,18090_human,18090,0,1,1,13,human,56997.67302512271,8.725266456604004,0.0068579779730902
8,1305_human,1305,0,1,1,5,human,4359.643494822849,8.738544464111328,3.195471233791775e-05
10,15377_olmo2,15377,0,1,1,12,olmo2,6656.827809808928,6.236397743225098,1.0
6,12838_olmo2,12838,0,1,1,18,olmo2,66431.11017535874,6.194787979125977,1.0
3,16204_olmo1,16204,0,1,1,25,olmo1,322253.5637755678,6.994654655456543,1.0
8,14415_human,14415,0,1,1,15,human,40214.17895766175,8.254592895507812,0.0001300705803765
10,3507_olmo2,3507,0,1,0,12,olmo2,4400.716138691312,5.990418434143066,1.0
6,15318_human,15318,0,1,1,3,human,12362.81157554886,8.722410202026367,5.761782328287761e-06
3,15471_olmo1,15471,0,1,1,7,olmo1,1670.273359447148,4.810379505157471,1.0
9,15377_human,15377,0,1,1,23,human,29749.69665314559,8.203763961791992,6.096230612860786e-05
10,12432_human,12432,0,1,1,21,human,5684.376376361565,8.863977432250977,3.168980280558269e-05
5,15096_olmo1,15096,0,1,1,1,olmo1,1416.4686865498718,7.286531925201416,1.0
2,17757_olmo1,17757,0,1,1,13,olmo1,227235.68993101348,6.624870777130127,1.0
2,18037_human,18037,0,1,1,10,human,427.5617195852417,8.60700511932373,0.0045267740885416
4,13191_human,13191,0,1,1,14,human,1569.571405748079,8.75667953491211,9.258588155110678e-05
4,14520_olmo1,14520,0,1,0,26,olmo1,48580.795237236205,6.032698154449463,1.0
8,11601_olmo2,11601,0,1,1,6,olmo2,17271.373900677074,6.544983863830566,1.0
9,12432_olmo2,12432,1,1,1,16,olmo2,9561.83067623594,6.178188800811768,1.0
4,16704_olmo1,16704,1,1,1,26,olmo1,35075.67243368484,6.737775802612305,1.0
7,14319_olmo2,14319,0,1,0,24,olmo2,82329.83877554651,6.024923801422119,1.0
10,12432_human,12432,1,1,1,11,human,64415.42926344,8.863977432250977,3.168980280558269e-05
8,14691_olmo2,14691,0,1,1,6,olmo2,2451.782241363024,5.546794414520264,1.0
8,3388_human,3388,0,0,1,15,human,2737911.8698486127,8.850173950195312,2.6060475243462457e-05
10,4440_olmo2,4440,0,1,1,12,olmo2,232150.9176412113,6.479419708251953,1.0
5,15349_human,15349,0,1,1,1,human,1121.9879436744195,8.602803230285645,4.635916815863716e-07
4,13191_human,13191,0,1,1,26,human,9509.14255566966,8.75667953491211,9.258588155110678e-05
10,13316_olmo2,13316,0,1,1,12,olmo2,15012.374392892563,7.759918689727783,1.0
7,2421_olmo2,2421,0,1,1,2,olmo2,4531.279196588729,5.708529949188232,1.0
7,11680_human,11680,0,1,1,22,human,153611.7570238571,8.56026554107666,0.02655029296875
2,18037_human,18037,0,1,1,13,human,159.79150148783293,8.60700511932373,0.0045267740885416
1,18137_human,18137,0,1,1,21,human,6535.610228669537,8.988323211669922,3.32792599995931e-05
10,7644_human,7644,0,1,1,12,human,81.30891176607817,8.531832695007324,0.0001329183578491
8,14691_olmo2,14691,0,1,1,5,olmo2,9970.213574354942,5.546794414520264,1.0
2,18137_olmo1,18137,0,1,1,10,olmo1,3519.7131186586016,4.510998249053955,1.0
8,11601_olmo2,11601,0,1,1,6,olmo2,802.2724900031308,6.544983863830566,1.0
1,18037_olmo1,18037,0,1,1,20,olmo1,30161.36120501281,6.650257587432861,1.0
9,13316_human,13316,1,1,1,16,human,55006.15577879501,8.67484188079834,9.311570061577692e-05
2,18090_human,18090,0,1,1,13,human,10522.951285500432,8.725266456604004,0.0068579779730902
5,12011_human,12011,0,1,1,1,human,76281.60915541509,8.37365436553955,0.0007745954725477
9,7644_olmo2,7644,0,1,1,23,olmo2,8004.424165792475,6.320972919464111,1.0
4,16204_human,16204,0,1,1,14,human,429557.8912512068,8.580018997192383,0.0002834531995985
2,17809_olmo1,17809,0,1,0,10,olmo1,4247.184541286187,5.820292472839356,1.0
3,16425_human,16425,0,1,1,25,human,466710.4107177588,8.494684219360352,4.900826348198785e-06
6,12011_olmo2,12011,1,1,1,18,olmo2,9323.347929590043,7.170212268829346,1.0
7,14319_olmo2,14319,0,1,1,2,olmo2,11362.443474848613,6.024923801422119,1.0
6,12011_olmo2,12011,0,1,1,19,olmo2,28469.9852690478,7.170212268829346,1.0
2,16897_olmo1,16897,0,1,1,13,olmo1,674.370280598383,6.122307300567627,1.0
4,16316_human,16316,0,1,1,26,human,33227.252186024314,8.674803733825684,0.0094350179036458
2,17745_human,17745,1,1,1,13,human,2863.340155020949,8.775252342224121,3.175603018866645e-05
9,3507_human,3507,1,1,1,16,human,135597.27581702257,8.583327293395996,7.351239522298178e-06
3,16641_olmo1,16641,0,1,1,23,olmo1,109261.22472177495,7.114648818969727,1.0
5,12042_human,12042,0,1,1,4,human,355.45124226487474,8.593642234802246,6.801552242702908e-05
9,3507_human,3507,0,1,1,8,human,65.50863444330048,8.583327293395996,7.351239522298178e-06
9,7644_olmo2,7644,0,1,1,8,olmo2,6501.399789429623,6.320972919464111,1.0
4,14520_olmo1,14520,0,1,1,14,olmo1,32341.00478742511,6.032698154449463,1.0
10,3507_olmo2,3507,0,1,1,11,olmo2,2820.596532393625,5.990418434143066,1.0
3,16316_olmo1,16316,0,1,1,7,olmo1,3553.90647007448,7.247693061828613,1.0
5,12011_human,12011,0,1,1,17,human,1441122.9760701286,8.37365436553955,0.0007745954725477
6,11549_human,11549,0,1,1,3,human,6971.978422775326,8.385106086730957,0.0001095400916205
10,4440_olmo2,4440,0,1,1,21,olmo2,3368.081489793163,6.479419708251953,1.0
7,14319_olmo2,14319,0,1,1,24,olmo2,3403.2473330825937,6.024923801422119,1.0
3,13365_human,13365,0,0,1,7,human,1060235.906314014,8.978217124938965,1.466936535305447e-05
7,1305_olmo2,1305,0,1,1,2,olmo2,26725.39758358021,4.926403999328613,1.0
4,16425_olmo1,16425,0,1,0,14,olmo1,9387.124007594774,6.530635356903076,1.0
7,3388_olmo2,3388,0,1,1,2,olmo2,53697.689350567016,6.783412933349609,1.0
10,12432_human,12432,0,1,1,21,human,12932.855204969854,8.863977432250977,3.168980280558269e-05
3,14520_human,14520,0,1,1,25,human,249.84558335358443,8.51359748840332,9.040037790934246e-06
10,13263_olmo2,13263,0,1,1,11,olmo2,4384.5568580485215,5.68477725982666,1.0
8,706_olmo2,706,0,1,1,5,olmo2,485.136077881185,6.618142127990723,1.0
3,16704_human,16704,0,1,1,7,human,51026.849040336754,8.530006408691406,1.5861458248562285e-05
3,15471_olmo1,15471,0,1,1,7,olmo1,40995.15690936449,4.810379505157471,1.0
2,17303_human,17303,0,1,1,10,human,8438.71147648299,8.143926620483398,7.351239522298178e-05
7,3388_olmo2,3388,0,1,1,2,olmo2,1097.4193412217203,6.783412933349609,1.0
4,14248_olmo1,14248,0,1,1,26,olmo1,728591.354657114,6.540572166442871,1.0
4,15471_human,15471,0,1,1,26,human,1552.1655541687217,8.66585636138916,7.616149054633247e-05
1,17338_olmo1,17338,1,1,1,21,olmo1,10853.658431680173,7.254225730895996,1.0
4,15471_human,15471,0,1,1,26,human,153.4421065239646,8.66585636138916,7.616149054633247e-05
5,12042_human,12042,0,1,1,4,human,52321.926490147,8.593642234802246,6.801552242702908e-05
3,16204_olmo1,16204,0,1,1,23,olmo1,47753.04985288067,6.994654655456543,1.0
3,16641_olmo1,16641,0,1,1,25,olmo1,117936.83147537729,7.114648818969727,1.0
2,17809_olmo1,17809,0,1,0,13,olmo1,2840.359639153986,5.820292472839356,1.0
3,16204_olmo1,16204,0,1,1,7,olmo1,104237.0992235252,6.994654655456543,1.0
1,18090_olmo1,18090,0,1,1,9,olmo1,6590.046750101828,6.452146530151367,1.0
1,18137_human,18137,0,1,1,21,human,18854.96702448329,8.988323211669922,3.32792599995931e-05
7,706_human,706,0,1,1,24,human,14813.92581243308,8.824209213256836,0.0002977583143446
10,15377_olmo2,15377,0,0,0,12,olmo2,3102.7829692063165,6.236397743225098,1.0
8,706_olmo2,706,0,1,1,15,olmo2,15056.55792253656,6.618142127990723,1.0
8,14691_olmo2,14691,0,1,1,6,olmo2,213868.61964094805,5.546794414520264,1.0
2,17809_olmo1,17809,0,1,1,15,olmo1,2572.334633684391,5.820292472839356,1.0
2,18090_human,18090,0,1,1,15,human,857.0946910241103,8.725266456604004,0.0068579779730902
8,3388_human,3388,0,1,1,5,human,13.754308428026633,8.850173950195312,2.6060475243462457e-05
3,16641_olmo1,16641,0,1,1,25,olmo1,33370.65438947951,7.114648818969727,1.0
1,17745_olmo1,17745,0,1,1,21,olmo1,725.7530814220307,5.554755210876465,1.0
2,18090_human,18090,0,1,1,10,human,110492.20446699802,8.725266456604004,0.0068579779730902
5,8444_human,8444,0,1,1,17,human,376.0787121844767,8.483384132385254,1.529852549235026e-05
